,name,date,time,long,lat,attitude,attitude_ft,speed
695,PG213/BKP213,30/4/2019,9:44:43,100.587585,15.792055,4876.8,16000.00,252
696,PG213/BKP213,30/4/2019,9:44:51,100.583221,15.800993,4884.42,16025.00,250
697,PG213/BKP213,30/4/2019,9:45:23,100.566246,15.834604,4884.42,16025.00,250
698,PG213/BKP213,30/4/2019,9:46:00,100.546432,15.872265,4876.8,16000.00,250
699,PG213/BKP213,30/4/2019,9:46:28,100.530731,15.902069,4876.8,16000.00,249
700,PG213/BKP213,30/4/2019,9:47:06,100.510628,15.940138,4876.8,16000.00,251
701,PG213/BKP213,30/4/2019,9:47:32,100.495361,15.969086,4876.8,16000.00,251
702,PG213/BKP213,30/4/2019,9:48:20,100.469627,16.017834,4876.8,16000.00,251
703,PG213/BKP213,30/4/2019,9:48:52,100.45192,16.051304,4876.8,16000.00,251
704,PG213/BKP213,30/4/2019,9:49:47,100.421417,16.10903,4876.8,16000.00,249
705,PG213/BKP213,30/4/2019,9:50:17,100.404938,16.140173,4876.8,16000.00,250
706,PG213/BKP213,30/4/2019,9:50:44,100.3908,16.166885,4876.8,16000.00,249
707,PG213/BKP213,30/4/2019,9:51:44,100.35878,16.227459,4876.8,16000.00,250
708,PG213/BKP213,30/4/2019,9:53:26,100.301155,16.336159,4876.8,16000.00,246
709,PG213/BKP213,30/4/2019,9:53:59,100.284775,16.367115,4876.8,16000.00,248
710,PG213/BKP213,30/4/2019,9:54:32,100.267067,16.400494,4876.8,16000.00,248
711,PG213/BKP213,30/4/2019,9:55:04,100.249802,16.433079,4876.8,16000.00,248
712,PG213/BKP213,30/4/2019,9:55:29,100.234871,16.461136,4869.18,15975.00,249
713,PG213/BKP213,30/4/2019,9:56:07,100.213867,16.500732,4747.26,15575.00,262
714,PG213/BKP213,30/4/2019,9:56:42,100.190155,16.541245,4610.1,15125.00,274
715,PG213/BKP213,30/4/2019,9:57:18,100.164024,16.575483,4434.84,14550.00,284
716,PG213/BKP213,30/4/2019,9:57:51,100.135223,16.61348,4160.52,13650.00,289
717,PG213/BKP213,30/4/2019,9:58:23,100.109642,16.647125,3924.3,12875.00,285
718,PG213/BKP213,30/4/2019,9:58:55,100.083046,16.68218,3688.08,12100.00,278
719,PG213/BKP213,30/4/2019,9:59:28,100.058426,16.714535,3467.1,11375.00,278
720,PG213/BKP213,30/4/2019,9:59:40,100.048615,16.727476,3375.66,11075.00,275
721,PG213/BKP213,30/4/2019,9:59:52,100.038368,16.740875,3284.22,10775.00,274
722,PG213/BKP213,30/4/2019,10:00:04,100.029289,16.752848,3200.4,10500.00,274
723,PG213/BKP213,30/4/2019,10:00:17,100.019875,16.765324,3116.58,10225.00,271
724,PG213/BKP213,30/4/2019,10:00:29,100.010017,16.778172,3025.14,9925.00,272
725,PG213/BKP213,30/4/2019,10:00:40,100.000946,16.790182,2941.32,9650.00,260
726,PG213/BKP213,30/4/2019,10:00:55,99.991585,16.802628,2857.5,9375.00,247
727,PG213/BKP213,30/4/2019,10:01:10,99.981567,16.815599,2773.68,9100.00,233
728,PG213/BKP213,30/4/2019,10:01:35,99.965485,16.836687,2628.9,8625.00,212
729,PG213/BKP213,30/4/2019,10:01:46,99.958076,16.846371,2560.32,8400.00,202
730,PG213/BKP213,30/4/2019,10:01:57,99.951355,16.855263,2499.36,8200.00,194
731,PG213/BKP213,30/4/2019,10:02:10,99.944641,16.864014,2446.02,8025.00,193
732,PG213/BKP213,30/4/2019,10:02:22,99.937965,16.872673,2385.06,7825.00,193
733,PG213/BKP213,30/4/2019,10:02:37,99.929283,16.884064,2301.24,7550.00,191
734,PG213/BKP213,30/4/2019,10:02:51,99.92247,16.893015,2240.28,7350.00,193
735,PG213/BKP213,30/4/2019,10:03:02,99.915833,16.901779,2186.94,7175.00,191
736,PG213/BKP213,30/4/2019,10:03:13,99.909187,16.910477,2118.36,6950.00,195
737,PG213/BKP213,30/4/2019,10:03:27,99.902412,16.919365,2057.4,6750.00,198
738,PG213/BKP213,30/4/2019,10:03:39,99.895546,16.928349,2004.06,6575.00,197
739,PG213/BKP213,30/4/2019,10:03:51,99.88842,16.937714,1935.48,6350.00,196
740,PG213/BKP213,30/4/2019,10:04:03,99.881905,16.946318,1874.52,6150.00,189
741,PG213/BKP213,30/4/2019,10:04:13,99.875938,16.954056,1821.18,5975.00,190
742,PG213/BKP213,30/4/2019,10:04:26,99.868423,16.963806,1760.22,5775.00,195
743,PG213/BKP213,30/4/2019,10:04:39,99.861671,16.97287,1699.26,5575.00,195
744,PG213/BKP213,30/4/2019,10:04:52,99.854836,16.981659,1630.68,5350.00,195
745,PG213/BKP213,30/4/2019,10:05:02,99.848557,16.989937,1569.72,5150.00,192
746,PG213/BKP213,30/4/2019,10:05:16,99.841103,16.999714,1493.52,4900.00,197
747,PG213/BKP213,30/4/2019,10:05:27,99.834183,17.008698,1424.94,4675.00,196
748,PG213/BKP213,30/4/2019,10:05:34,99.83075,17.013214,1386.84,4550.00,196
749,PG213/BKP213,30/4/2019,10:05:41,99.827171,17.017868,1348.74,4425.00,196
750,PG213/BKP213,30/4/2019,10:05:53,99.819801,17.027756,1272.54,4175.00,203
751,PG213/BKP213,30/4/2019,10:06:00,99.817101,17.032883,1234.44,4050.00,206
752,PG213/BKP213,30/4/2019,10:06:06,99.815399,17.03891,1196.34,3925.00,205
753,PG213/BKP213,30/4/2019,10:06:12,99.814568,17.044451,1165.86,3825.00,202
754,PG213/BKP213,30/4/2019,10:06:22,99.814117,17.05275,1112.52,3650.00,201
755,PG213/BKP213,30/4/2019,10:06:32,99.814117,17.063553,1051.56,3450.00,198
756,PG213/BKP213,30/4/2019,10:06:53,99.814667,17.082903,944.88,3100.00,195
757,PG213/BKP213,30/4/2019,10:07:01,99.81501,17.09091,899.16,2950.00,196
758,PG213/BKP213,30/4/2019,10:07:08,99.8153,17.096029,868.68,2850.00,196
759,PG213/BKP213,30/4/2019,10:07:18,99.815742,17.105202,830.58,2725.00,189
760,PG213/BKP213,30/4/2019,10:07:28,99.816139,17.115921,762,2500.00,184
761,PG213/BKP213,30/4/2019,10:07:39,99.81633,17.123978,723.9,2375.00,177
762,PG213/BKP213,30/4/2019,10:07:57,99.816475,17.137711,640.08,2100.00,157
763,PG213/BKP213,30/4/2019,10:08:03,99.816528,17.141838,624.84,2050.00,150
764,PG213/BKP213,30/4/2019,10:08:09,99.816528,17.145981,594.36,1950.00,147
765,PG213/BKP213,30/4/2019,10:08:33,99.816772,17.161808,510.54,1675.00,135
766,PG213/BKP213,30/4/2019,10:08:58,99.81707,17.176704,426.72,1400.00,133
767,PG213/BKP213,30/4/2019,10:09:05,99.817299,17.182022,396.24,1300.00,133
768,PG213/BKP213,30/4/2019,10:09:12,99.81736,17.18611,381,1250.00,132
769,PG213/BKP213,30/4/2019,10:09:18,99.817459,17.189787,358.14,1175.00,132
770,PG213/BKP213,30/4/2019,10:09:24,99.81749,17.193649,335.28,1100.00,132
771,PG213/BKP213,30/4/2019,10:09:34,99.81768,17.19873,312.42,1025.00,129
772,PG213/BKP213,30/4/2019,10:09:40,99.81768,17.201843,289.56,950.00,129
773,-,-,-,-,-,-,-,-
774,PG301/BKP301,30/4/2019,1:54:44,100.75959,13.692078,0,0.00,2
775,PG301/BKP301,30/4/2019,2:01:05,100.759804,13.69202,0,0.00,17
776,PG301/BKP301,30/4/2019,2:01:11,100.760109,13.691933,0,0.00,28
777,PG301/BKP301,30/4/2019,2:01:18,100.760437,13.691781,0,0.00,32
778,PG301/BKP301,30/4/2019,2:03:03,100.756325,13.673035,182.88,600.00,116
779,PG301/BKP301,30/4/2019,2:03:12,100.75528,13.66811,281.94,925.00,112
780,PG301/BKP301,30/4/2019,2:03:22,100.755852,13.662506,358.14,1175.00,119
781,PG301/BKP301,30/4/2019,2:03:32,100.759071,13.657471,396.24,1300.00,133
782,PG301/BKP301,30/4/2019,2:03:38,100.761833,13.655912,411.48,1350.00,139
783,PG301/BKP301,30/4/2019,2:03:48,100.769249,13.653957,434.34,1425.00,158
784,PG301/BKP301,30/4/2019,2:03:58,100.776215,13.652618,472.44,1550.00,168
785,PG301/BKP301,30/4/2019,2:04:04,100.781876,13.651537,495.3,1625.00,172
786,PG301/BKP301,30/4/2019,2:04:15,100.790886,13.649721,556.26,1825.00,180
787,PG301/BKP301,30/4/2019,2:04:24,100.798897,13.648178,609.6,2000.00,182
788,PG301/BKP301,30/4/2019,2:04:34,100.80761,13.64653,662.94,2175.00,184
789,PG301/BKP301,30/4/2019,2:04:45,100.816849,13.644791,723.9,2375.00,186
790,PG301/BKP301,30/4/2019,2:04:56,100.825508,13.643143,792.48,2600.00,185
791,PG301/BKP301,30/4/2019,2:05:02,100.832329,13.641761,853.44,2800.00,185
792,PG301/BKP301,30/4/2019,2:05:16,100.84407,13.639343,952.5,3125.00,185
793,PG301/BKP301,30/4/2019,2:05:26,100.851791,13.637711,1005.84,3300.00,184
794,PG301/BKP301,30/4/2019,2:05:37,100.861687,13.635727,1074.42,3525.00,185
795,PG301/BKP301,30/4/2019,2:05:47,100.870682,13.633894,1127.76,3700.00,185
796,PG301/BKP301,30/4/2019,2:05:57,100.879257,13.632171,1196.34,3925.00,184
797,PG301/BKP301,30/4/2019,2:06:12,100.892845,13.629424,1287.78,4225.00,186
798,PG301/BKP301,30/4/2019,2:06:22,100.901276,13.627808,1348.74,4425.00,186
799,PG301/BKP301,30/4/2019,2:06:33,100.910416,13.625977,1409.7,4625.00,187
800,PG301/BKP301,30/4/2019,2:06:44,100.919395,13.624071,1470.66,4825.00,187
801,PG301/BKP301,30/4/2019,2:06:53,100.928123,13.622255,1531.62,5025.00,186
802,PG301/BKP301,30/4/2019,2:07:09,100.941673,13.619476,1554.48,5100.00,199
803,PG301/BKP301,30/4/2019,2:07:24,100.956161,13.616436,1554.48,5100.00,214
804,PG301/BKP301,30/4/2019,2:07:38,100.971695,13.612885,1554.48,5100.00,226
805,PG301/BKP301,30/4/2019,2:07:53,100.988403,13.608849,1546.86,5075.00,237
806,PG301/BKP301,30/4/2019,2:08:08,101.004929,13.605078,1546.86,5075.00,245
807,PG301/BKP301,30/4/2019,2:08:24,101.022514,13.601307,1546.86,5075.00,248
808,PG301/BKP301,30/4/2019,2:08:40,101.040489,13.59735,1546.86,5075.00,251
809,PG301/BKP301,30/4/2019,2:08:50,101.0522,13.594743,1546.86,5075.00,252
810,PG301/BKP301,30/4/2019,2:09:04,101.070267,13.5906,1546.86,5075.00,257
811,PG301/BKP301,30/4/2019,2:09:14,101.081787,13.586503,1539.24,5050.00,259
812,PG301/BKP301,30/4/2019,2:09:20,101.086815,13.583313,1539.24,5050.00,258
813,PG301/BKP301,30/4/2019,2:09:30,101.095764,13.574982,1554.48,5100.00,257
814,PG301/BKP301,30/4/2019,2:09:40,101.104004,13.565369,1554.48,5100.00,258
815,PG301/BKP301,30/4/2019,2:09:50,101.111862,13.556122,1554.48,5100.00,257
816,PG301/BKP301,30/4/2019,2:10:06,101.125099,13.543303,1554.48,5100.00,259
817,PG301/BKP301,30/4/2019,2:10:19,101.138016,13.531898,1562.1,5125.00,259
818,PG301/BKP301,30/4/2019,2:10:35,101.152138,13.519468,1653.54,5425.00,249
819,PG301/BKP301,30/4/2019,2:10:51,101.165901,13.507507,1752.6,5750.00,237
820,PG301/BKP301,30/4/2019,2:11:05,101.17807,13.496841,1859.28,6100.00,227
821,PG301/BKP301,30/4/2019,2:11:21,101.189819,13.486509,1965.96,6450.00,218
822,PG301/BKP301,30/4/2019,2:11:31,101.197525,13.479852,2026.92,6650.00,214
823,PG301/BKP301,30/4/2019,2:11:41,101.206726,13.473987,2103.12,6900.00,210
824,PG301/BKP301,30/4/2019,2:11:47,101.211311,13.472031,2141.22,7025.00,208
825,PG301/BKP301,30/4/2019,2:11:57,101.220352,13.468643,2209.8,7250.00,205
826,PG301/BKP301,30/4/2019,2:12:07,101.229713,13.465374,2278.38,7475.00,201
827,PG301/BKP301,30/4/2019,2:12:22,101.242989,13.460495,2385.06,7825.00,195
828,PG301/BKP301,30/4/2019,2:12:37,101.256409,13.455366,2476.5,8125.00,193
829,PG301/BKP301,30/4/2019,2:12:53,101.269081,13.450195,2545.08,8350.00,194
830,PG301/BKP301,30/4/2019,2:13:07,101.281799,13.444193,2621.28,8600.00,195
831,PG301/BKP301,30/4/2019,2:13:23,101.293991,13.437698,2697.48,8850.00,195
832,PG301/BKP301,30/4/2019,2:13:37,101.306114,13.430099,2773.68,9100.00,195
833,PG301/BKP301,30/4/2019,2:13:53,101.317795,13.422593,2849.88,9350.00,196
834,PG301/BKP301,30/4/2019,2:14:08,101.329796,13.41481,2926.08,9600.00,196
835,PG301/BKP301,30/4/2019,2:14:23,101.341164,13.407185,2987.04,9800.00,197
836,PG301/BKP301,30/4/2019,2:14:38,101.352638,13.398711,3048,10000.00,199
837,PG301/BKP301,30/4/2019,2:14:54,101.364105,13.389634,3116.58,10225.00,200
838,PG301/BKP301,30/4/2019,2:15:09,101.375114,13.380753,3177.54,10425.00,199
839,PG301/BKP301,30/4/2019,2:15:23,101.386383,13.371735,3230.88,10600.00,201
840,PG301/BKP301,30/4/2019,2:15:38,101.397224,13.363174,3276.6,10750.00,203
841,PG301/BKP301,30/4/2019,2:15:54,101.408913,13.353743,3314.7,10875.00,207
842,PG301/BKP301,30/4/2019,2:16:09,101.420959,13.344338,3375.66,11075.00,208
843,PG301/BKP301,30/4/2019,2:16:19,101.429283,13.339417,3413.76,11200.00,207
844,PG301/BKP301,30/4/2019,2:16:25,101.433685,13.337216,3429,11250.00,207
845,PG301/BKP301,30/4/2019,2:16:33,101.441589,13.333538,3467.1,11375.00,209
846,PG301/BKP301,30/4/2019,2:16:44,101.452019,13.328842,3512.82,11525.00,210
847,PG301/BKP301,30/4/2019,2:16:59,101.46505,13.322925,3573.78,11725.00,210
848,PG301/BKP301,30/4/2019,2:17:15,101.479607,13.316407,3649.98,11975.00,209
849,PG301/BKP301,30/4/2019,2:17:30,101.493141,13.310355,3703.32,12150.00,212
850,PG301/BKP301,30/4/2019,2:18:05,101.525749,13.295609,3848.1,12625.00,211
851,PG301/BKP301,30/4/2019,2:18:35,101.553185,13.282936,3970.02,13025.00,209
852,PG301/BKP301,30/4/2019,2:19:12,101.585129,13.267993,4091.94,13425.00,211
853,PG301/BKP301,30/4/2019,2:19:46,101.617477,13.253128,4213.86,13825.00,212
854,PG301/BKP301,30/4/2019,2:20:16,101.645363,13.240448,4320.54,14175.00,211
855,PG301/BKP301,30/4/2019,2:20:51,101.677711,13.225708,4434.84,14550.00,214
856,PG301/BKP301,30/4/2019,2:21:27,101.711235,13.210594,4511.04,14800.00,219
857,PG301/BKP301,30/4/2019,2:21:58,101.740196,13.197745,4572,15000.00,226
858,PG301/BKP301,30/4/2019,2:22:33,101.776039,13.181871,4572,15000.00,242
859,PG301/BKP301,30/4/2019,2:23:08,101.813438,13.165252,4572,15000.00,252
860,PG301/BKP301,30/4/2019,2:23:43,101.852493,13.147934,4572,15000.00,260
861,PG301/BKP301,30/4/2019,2:24:11,101.88504,13.13341,4572,15000.00,264
862,PG301/BKP301,30/4/2019,2:24:24,101.897957,13.124863,4564.38,14975.00,266
863,PG301/BKP301,30/4/2019,2:24:34,101.906044,13.115023,4572,15000.00,265
864,PG301/BKP301,30/4/2019,2:24:43,101.912971,13.104858,4579.62,15025.00,266
865,PG301/BKP301,30/4/2019,2:24:54,101.91954,13.095005,4572,15000.00,267
866,PG301/BKP301,30/4/2019,2:25:24,101.939247,13.061581,4572,15000.00,270
867,PG301/BKP301,30/4/2019,2:25:35,101.943748,13.049469,4572,15000.00,271
868,PG301/BKP301,30/4/2019,2:26:14,101.963776,13.003064,4572,15000.00,273
869,PG301/BKP301,30/4/2019,2:26:50,101.984047,12.960892,4572,15000.00,275
870,PG301/BKP301,30/4/2019,2:27:20,102.000862,12.925919,4572,15000.00,274
871,PG301/BKP301,30/4/2019,2:27:55,102.020393,12.88538,4572,15000.00,274
872,PG301/BKP301,30/4/2019,2:28:30,102.039734,12.845169,4572,15000.00,272
873,PG301/BKP301,30/4/2019,2:28:51,102.052528,12.821651,4564.38,14975.00,270
874,PG301/BKP301,30/4/2019,2:29:02,102.061348,12.812666,4556.76,14950.00,270
875,PG301/BKP301,30/4/2019,2:29:12,102.070602,12.804053,4511.04,14800.00,275
876,PG301/BKP301,30/4/2019,2:29:51,102.1091,12.76886,4168.14,13675.00,275
877,PG301/BKP301,30/4/2019,2:30:28,102.143349,12.737411,3901.44,12800.00,277
878,PG301/BKP301,30/4/2019,2:30:58,102.172615,12.710495,3672.84,12050.00,272
879,PG301/BKP301,30/4/2019,2:31:30,102.20311,12.682434,3444.24,11300.00,267
880,PG301/BKP301,30/4/2019,2:31:42,102.214195,12.672226,3352.8,11000.00,264
881,PG301/BKP301,30/4/2019,2:31:56,102.226051,12.661325,3253.74,10675.00,260
882,PG301/BKP301,30/4/2019,2:32:07,102.236649,12.651548,3177.54,10425.00,256
883,PG301/BKP301,30/4/2019,2:32:19,102.24749,12.641586,3093.72,10150.00,254
884,PG301/BKP301,30/4/2019,2:32:31,102.257851,12.63209,3009.9,9875.00,254
885,PG301/BKP301,30/4/2019,2:32:43,102.268791,12.622009,2918.46,9575.00,256
886,PG301/BKP301,30/4/2019,2:32:55,102.279404,12.612213,2842.26,9325.00,254
887,PG301/BKP301,30/4/2019,2:33:11,102.292374,12.600311,2743.2,9000.00,252
888,PG301/BKP301,30/4/2019,2:33:23,102.302887,12.590607,2659.38,8725.00,252
889,PG301/BKP301,30/4/2019,2:33:34,102.313736,12.580673,2575.56,8450.00,252
890,PG301/BKP301,30/4/2019,2:33:46,102.323822,12.571381,2499.36,8200.00,256
891,PG301/BKP301,30/4/2019,2:33:58,102.334854,12.561237,2415.54,7925.00,255
892,PG301/BKP301,30/4/2019,2:34:11,102.344749,12.552063,2339.34,7675.00,251
893,PG301/BKP301,30/4/2019,2:34:25,102.356056,12.541638,2240.28,7350.00,251
894,PG301/BKP301,30/4/2019,2:34:35,102.365158,12.533259,2171.7,7125.00,253
895,PG301/BKP301,30/4/2019,2:34:48,102.376678,12.522645,2087.88,6850.00,253
896,PG301/BKP301,30/4/2019,2:35:00,102.38723,12.512962,2004.06,6575.00,253
897,PG301/BKP301,30/4/2019,2:35:10,102.39682,12.504117,1927.86,6325.00,254
898,PG301/BKP301,30/4/2019,2:35:23,102.408585,12.493195,1836.42,6025.00,253
899,PG301/BKP301,30/4/2019,2:35:29,102.414215,12.48801,1790.7,5875.00,253
900,-,-,-,-,-,-,-,-
901,PG305/BKP305,1/5/2019,4:21:50,100.757286,13.699837,0,0.00,0
902,PG305/BKP305,1/5/2019,4:34:03,100.757797,13.699707,0,0.00,10
903,PG305/BKP305,1/5/2019,4:40:03,100.76078,13.690796,0,0.00,31
904,PG305/BKP305,1/5/2019,4:40:48,100.75647,13.6745,91.44,300.00,31
905,PG305/BKP305,1/5/2019,4:41:00,100.75528,13.66811,213.36,700.00,121
906,PG305/BKP305,1/5/2019,4:41:09,100.755661,13.662756,304.8,1000.00,120
907,PG305/BKP305,1/5/2019,4:41:20,100.758606,13.657263,358.14,1175.00,131
908,PG305/BKP305,1/5/2019,4:42:21,100.805489,13.644368,495.3,1625.00,186
909,PG305/BKP305,1/5/2019,4:42:34,100.816856,13.641761,571.5,1875.00,187
910,PG305/BKP305,1/5/2019,4:42:54,100.834221,13.637695,716.28,2350.00,184
911,PG305/BKP305,1/5/2019,4:43:04,100.842445,13.635896,762,2500.00,187
912,PG305/BKP305,1/5/2019,4:43:13,100.850655,13.634079,800.1,2625.00,188
913,PG305/BKP305,1/5/2019,4:43:25,100.85984,13.632078,861.06,2825.00,187
914,PG305/BKP305,1/5/2019,4:43:34,100.868889,13.630005,922.02,3025.00,187
915,PG305/BKP305,1/5/2019,4:43:45,100.877625,13.628028,975.36,3200.00,187
916,PG305/BKP305,1/5/2019,4:43:54,100.886726,13.625933,1028.7,3375.00,189
917,PG305/BKP305,1/5/2019,4:44:04,100.895645,13.623838,1074.42,3525.00,192
918,PG305/BKP305,1/5/2019,4:44:15,100.904892,13.621743,1150.62,3775.00,188
919,PG305/BKP305,1/5/2019,4:44:25,100.913498,13.619751,1211.58,3975.00,190
920,PG305/BKP305,1/5/2019,4:44:36,100.922722,13.617554,1272.54,4175.00,191
921,PG305/BKP305,1/5/2019,4:44:45,100.931541,13.615356,1303.02,4275.00,194
922,PG305/BKP305,1/5/2019,4:44:55,100.940361,13.613178,1363.98,4475.00,192
923,PG305/BKP305,1/5/2019,4:45:05,100.949417,13.611083,1432.56,4700.00,190
924,PG305/BKP305,1/5/2019,4:45:16,100.958389,13.609039,1493.52,4900.00,188
925,PG305/BKP305,1/5/2019,4:45:26,100.967148,13.607071,1546.86,5075.00,188
926,PG305/BKP305,1/5/2019,4:45:41,100.980217,13.604187,1623.06,5325.00,189
927,PG305/BKP305,1/5/2019,4:45:56,100.993576,13.601303,1699.26,5575.00,189
928,PG305/BKP305,1/5/2019,4:46:11,101.007401,13.598236,1760.22,5775.00,191
929,PG305/BKP305,1/5/2019,4:46:26,101.020393,13.595255,1828.8,6000.00,193
930,PG305/BKP305,1/5/2019,4:46:42,101.034462,13.59209,1889.76,6200.00,194
931,PG305/BKP305,1/5/2019,4:46:56,101.047668,13.589204,1950.72,6400.00,195
932,PG305/BKP305,1/5/2019,4:47:11,101.061501,13.586178,2019.3,6625.00,194
933,PG305/BKP305,1/5/2019,4:47:26,101.075356,13.583084,2095.5,6875.00,194
934,PG305/BKP305,1/5/2019,4:47:42,101.088661,13.580109,2164.08,7100.00,193
935,PG305/BKP305,1/5/2019,4:47:57,101.102821,13.57695,2232.66,7325.00,193
936,PG305/BKP305,1/5/2019,4:48:06,101.111015,13.57402,2270.76,7450.00,193
937,PG305/BKP305,1/5/2019,4:48:12,101.11409,13.571548,2286,7500.00,191
938,PG305/BKP305,1/5/2019,4:48:21,101.119995,13.564391,2331.72,7650.00,192
939,PG305/BKP305,1/5/2019,4:48:33,101.126022,13.556351,2362.2,7750.00,194
940,PG305/BKP305,1/5/2019,4:48:41,101.131027,13.549495,2392.68,7850.00,195
941,PG305/BKP305,1/5/2019,4:48:57,101.139465,13.537717,2446.02,8025.00,198
942,PG305/BKP305,1/5/2019,4:49:08,101.144775,13.530258,2484.12,8150.00,198
943,PG305/BKP305,1/5/2019,4:49:23,101.153305,13.518356,2537.46,8325.00,200
944,PG305/BKP305,1/5/2019,4:49:38,101.161484,13.506899,2606.04,8550.00,200
945,PG305/BKP305,1/5/2019,4:49:53,101.169922,13.495102,2674.62,8775.00,198
946,PG305/BKP305,1/5/2019,4:50:08,101.178253,13.48339,2727.96,8950.00,199
947,PG305/BKP305,1/5/2019,4:50:22,101.186203,13.472264,2781.3,9125.00,201
948,PG305/BKP305,1/5/2019,4:50:38,101.19474,13.460266,2842.26,9325.00,201
949,PG305/BKP305,1/5/2019,4:50:52,101.202492,13.449407,2895.6,9500.00,199
950,PG305/BKP305,1/5/2019,4:51:09,101.211212,13.43721,2956.56,9700.00,198
951,PG305/BKP305,1/5/2019,4:51:28,101.221718,13.422453,3025.14,9925.00,199
952,PG305/BKP305,1/5/2019,4:51:48,101.23262,13.407166,3101.34,10175.00,198
953,PG305/BKP305,1/5/2019,4:52:04,101.241333,13.394943,3162.3,10375.00,198
954,PG305/BKP305,1/5/2019,4:52:19,101.249519,13.383489,3208.02,10525.00,200
955,PG305/BKP305,1/5/2019,4:52:33,101.257248,13.37265,3246.12,10650.00,201
956,PG305/BKP305,1/5/2019,4:52:50,101.266098,13.360245,3299.46,10825.00,202
957,PG305/BKP305,1/5/2019,4:53:04,101.274391,13.348663,3345.18,10975.00,203
958,PG305/BKP305,1/5/2019,4:53:14,101.279732,13.341173,3375.66,11075.00,203
959,PG305/BKP305,1/5/2019,4:53:25,101.285316,13.333352,3406.14,11175.00,204
960,PG305/BKP305,1/5/2019,4:53:40,101.2939,13.321289,3459.48,11350.00,205
961,PG305/BKP305,1/5/2019,4:53:55,101.302521,13.309192,3505.2,11500.00,206
962,PG305/BKP305,1/5/2019,4:54:09,101.310715,13.297693,3558.54,11675.00,204
963,PG305/BKP305,1/5/2019,4:54:25,101.319626,13.285171,3611.88,11850.00,205
964,PG305/BKP305,1/5/2019,4:54:40,101.32795,13.273499,3657.6,12000.00,206
965,PG305/BKP305,1/5/2019,4:55:11,101.345184,13.249283,3749.04,12300.00,206
966,PG305/BKP305,1/5/2019,4:55:46,101.365021,13.22144,3848.1,12625.00,208
967,PG305/BKP305,1/5/2019,4:56:16,101.382362,13.197001,3939.54,12925.00,208
968,PG305/BKP305,1/5/2019,4:56:52,101.402527,13.168625,4030.98,13225.00,209
969,PG305/BKP305,1/5/2019,4:57:27,101.422417,13.140701,4122.42,13525.00,210
970,PG305/BKP305,1/5/2019,4:57:58,101.439949,13.116047,4198.62,13775.00,211
971,PG305/BKP305,1/5/2019,4:58:33,101.46035,13.08728,4274.82,14025.00,214
972,PG305/BKP305,1/5/2019,4:59:09,101.481041,13.058167,4373.88,14350.00,213
973,PG305/BKP305,1/5/2019,4:59:38,101.49852,13.033585,4427.22,14525.00,216
974,PG305/BKP305,1/5/2019,5:00:13,101.51931,13.004321,4503.42,14775.00,220
975,PG305/BKP305,1/5/2019,5:00:49,101.540619,12.97435,4564.38,14975.00,224
976,PG305/BKP305,1/5/2019,5:01:19,101.559418,12.9478,4556.76,14950.00,236
977,PG305/BKP305,1/5/2019,5:01:54,101.582771,12.914894,4564.38,14975.00,244
978,PG305/BKP305,1/5/2019,5:02:30,101.606819,12.881012,4564.38,14975.00,250
979,PG305/BKP305,1/5/2019,5:03:01,101.627846,12.851349,4503.42,14775.00,260
980,PG305/BKP305,1/5/2019,5:03:36,101.653221,12.815458,4411.98,14475.00,271
981,PG305/BKP305,1/5/2019,5:04:11,101.681213,12.779022,4320.54,14175.00,278
982,PG305/BKP305,1/5/2019,5:04:20,101.689545,12.771286,4297.68,14100.00,280
983,PG305/BKP305,1/5/2019,5:04:26,101.694283,12.767395,4290.06,14075.00,281
984,PG305/BKP305,1/5/2019,5:04:47,101.718079,12.75103,4221.48,13850.00,285
985,PG305/BKP305,1/5/2019,5:04:57,101.730461,12.746017,4206.24,13800.00,284
986,PG305/BKP305,1/5/2019,5:05:05,101.741684,12.741627,4183.38,13725.00,285
987,PG305/BKP305,1/5/2019,5:05:12,101.749641,12.738556,4160.52,13650.00,286
988,PG305/BKP305,1/5/2019,5:05:40,101.785538,12.724635,3962.4,13000.00,293
989,PG305/BKP305,1/5/2019,5:06:32,101.85054,12.699265,3680.46,12075.00,288
990,PG305/BKP305,1/5/2019,5:07:06,101.896027,12.681528,3505.2,11500.00,285
991,PG305/BKP305,1/5/2019,5:07:20,101.911156,12.675615,3436.62,11275.00,287
992,PG305/BKP305,1/5/2019,5:07:31,101.926559,12.669525,3368.04,11050.00,283
993,PG305/BKP305,1/5/2019,5:07:44,101.941895,12.663512,3299.46,10825.00,281
994,PG305/BKP305,1/5/2019,5:07:56,101.95639,12.657852,3246.12,10650.00,279
995,PG305/BKP305,1/5/2019,5:08:07,101.971626,12.651967,3185.16,10450.00,281
996,PG305/BKP305,1/5/2019,5:08:20,101.98642,12.646148,3124.2,10250.00,283
997,PG305/BKP305,1/5/2019,5:08:31,102.000832,12.640469,3055.62,10025.00,285
998,PG305/BKP305,1/5/2019,5:08:43,102.016678,12.634232,2987.04,9800.00,282
999,PG305/BKP305,1/5/2019,5:08:55,102.031166,12.628555,2926.08,9600.00,280
1000,PG305/BKP305,1/5/2019,5:09:06,102.046509,12.622546,2865.12,9400.00,277
1001,PG305/BKP305,1/5/2019,5:09:20,102.060768,12.617006,2804.16,9200.00,277
